"ID";"Aktywny (0 lub 1)";"Nazwa";"Kategorie (x,y,z...)";"Cena bez podatku. (netto)";"Cena zawiera podatek. (brutto)ID reguły podatkuKoszt własnyW sprzedaży (0 lub 1)";"Wartość rabatu";"Procent rabatu";"Rabat od dnia (rrrr-mm-dd)";"Rabat do dnia (rrrr-mm-dd)";"Indeks #"
45;1;"Sweter o warkoczowym spocie";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000RX2502"
46;1;"Strukturalny sweter z melanżowej dzianiny";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA2855"
47;1;"Wełniany sweter typu round-neck w prążek";"TataKobasa";"379,90";"";"";"";1;"";"";"";"";"0000XA0774"
48;1;"Wełniany sweter typu round-neck w prążek";"TataKobasa";"379,90";"";"";"";1;"";"";"";"";"0000XA0933"
49;1;"Wełniany sweter z dodatkiem poliamidu i jedwabiu";"TataKobasa";"279,90";"";"";"";1;"";"";"";"";"0000XA1836"
50;1;"Wełniany sweter z dodatkiem poliamidu i jedwabiu";"TataKobasa";"279,90";"";"";"";1;"";"";"";"";"0000XA1837"
51;1;"Wełniany sweter z dodatkiem poliamidu i jedwabiu";"TataKobasa";"279,90";"";"";"";1;"";"";"";"";"0000XA1838"
52;1;"Wełniany sweter z dodatkiem poliamidu i jedwabiu";"TataKobasa";"279,90";"";"";"";1;"";"";"";"";"0000XA1839"
53;1;"Sweter ze stójką z dzianiny bawełnianej";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA1824"
54;1;"Sweter ze stójką z dzianiny bawełnianej";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA1825"
55;1;"Sweter ze stójką z dzianiny bawełnianej";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA1826"
56;1;"Sweter z dzianiny bawełnianej";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA1821"
57;1;"Sweter z dzianiny bawełnianej";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA1822"
58;1;"Sweter z dzianiny bawełnianej";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA1823"
59;1;"Sweter z wzorem";"TataKobasa";"249,90";"";"";"";1;"69,91";"";"";"";"0000XA1747"
60;1;"Sweter z wzorem";"TataKobasa";"249,90";"";"";"";1;"69,91";"";"";"";"0000XA1748"
61;1;"Sweter z wzorem";"TataKobasa";"249,90";"";"";"";1;"69,91";"";"";"";"0000XA1749"
62;1;"Sweter z wzorem";"TataKobasa";"249,90";"";"";"";1;"69,91";"";"";"";"0000XA1750"
63;1;"Sweter z wzorem";"TataKobasa";"249,90";"";"";"";1;"69,91";"";"";"";"0000XA1751"
64;1;"Sweter typu round-neck z wełny merino";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2630"
65;1;"Sweter typu round-neck z wełny merino";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2631"
66;1;"Strukturalny sweter zapinany na zamek";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2853"
67;1;"Golf o strukturalnym splocie";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2850"
68;1;"Golf o strukturalnym splocie";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2851"
