"ID";"Aktywny (0 lub 1)";"Nazwa";"Kategorie (x,y,z...)";"Cena bez podatku. (netto)";"ID reguły podatku";"Koszt własny";"W sprzedaży (0 lub 1)";"Wartość rabatu";"Procent rabatu";"Rabat od dnia (rrrr-mm-dd)";"Rabat do dnia (rrrr-mm-dd)";"Indeks #";"Kod dostawcy";"Dostawca";"Marka";"kod EAN13";"Kod kreskowy UPC";"MPN";"Podatek ekologiczny";"Szerokość";"Wysokość";"Głębokość";"Waga";"Czas dostawy produktów dostępnych w magazynie:";"Czas dostawy wyprzedanych produktów z możliwością rezerwacji:";"Ilość";"Minimalna ilość";"Niski poziom produktów w magazynie";"Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu";"Widoczność";"Dodatkowe koszty przesyłki";"Jednostka dla ceny za jednostkę";"Cena za jednostkę";"Podsumowanie";"Opis";"Tagi (x,y,z...)";"Meta-tytuł";"Słowa kluczowe meta";"Opis meta";"Przepisany URL";"Etykieta, gdy w magazynie";"Etykieta kiedy dozwolone ponowne zamówienie";"Dostępne do zamówienia (0 = Nie, 1 = Tak)";"Data dostępności produktu";"Data wytworzenia produktu";"Pokaż cenę (0 = Nie, 1 = Tak)";"Adresy URL zdjęcia (x,y,z...)";"Tekst alternatywny dla zdjęć (x,y,z...)";"Usuń istniejące zdjęcia (0 = Nie, 1 = Tak)";"Cecha(Nazwa:Wartość:Pozycja:Indywidualne)";"Dostępne tylko online (0 = Nie, 1 = Tak)";"Stan:"
11;1;"Puchowa kurtka z kapturem";"Mezczyzna/Kurtki & Płaszcze (meskie)/Kurtki i Kurtki Puchowe (meskie)";"599,90";1;"";0;"";"";"";"";"0000XA2934";"";"";"";"";"";"";"";"";"";"";"";"";"";30;1;5;"";"both";"";"";"";"<p>100% Poliester, podszewka: 100% Poliester</p>";"<p>Pikowana kurtka w kolorze szarym. Posiada kieszenie boczne zasuwane na zamek, zapinana jest na zamek błyskawiczny. Kurtka posiada naturalne wypełnienie z puchu kaczego z dodatkiem pierzy. Wykonana z wodoodpornej tkaniny. Produkt z możliwością spakowania do małej torby. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 50.</p>";"";"";"";"";"";"Dostępny";"Niedostępny";1;"";"";1;"http://localhost/img/products/011-001.jpg,http://localhost/img/products/011-002.jpg,http://localhost/img/products/011-003.jpg,http://localhost/img/products/011-004.jpg,http://localhost/img/products/011-005.jpg,http://localhost/img/products/011-006.jpg,http://localhost/img/products/011-007.jpg,http://localhost/img/products/011-008.jpg,http://localhost/img/products/011-009.jpg,http://localhost/img/products/011-010.jpg,http://localhost/img/products/011-011.jpg"
12;1;"Parka z technicznej tkaniny";"Mezczyzna/Kurtki & Płaszcze (meskie)/Kurtki i Kurtki Puchowe (meskie)";"799,90";1;"";0;"";"";"";"";"0000XA1662";"";"";"";"";"";"";"";"";"";"";"";"";"";52;1;5;"";"both";"";"";"";"<p>100% Poliester, podszewka: 100% Poliamid</p>";"<p>Dłuższa kurtka z kapturem w kolorze granatowym. Posiada regulowany kaptur oraz kieszonkę z zamkiem na lewym rękawie. Wewnątrz pikowana podszewka z wypełnieniem z poliestru. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 50.</p>";"";"";"";"";"";"Dostępny";"Niedostępny";1;"";"";1;"http://localhost/img/products/012-001.jpg,http://localhost/img/products/012-002.jpg,http://localhost/img/products/012-003.jpg,http://localhost/img/products/012-004.jpg,http://localhost/img/products/012-005.jpg,http://localhost/img/products/012-006.jpg,http://localhost/img/products/012-007.jpg"
13;1;"Parka z technicznej tkaniny";"Mezczyzna/Kurtki & Płaszcze (meskie)/Kurtki i Kurtki Puchowe (meskie)";"799,90";1;"";0;"";"";"";"";"0000XA1663";"";"";"";"";"";"";"";"";"";"";"";"";"";34;1;5;"";"both";"";"";"";"<p>100% Poliester, podszewka: 100% Poliamid</p>";"<p>Dłuższa kurtka z kapturem w kolorze fioletowym. Posiada regulowany kaptur oraz kieszonkę z zamkiem na lewym rękawie. Wewnątrz pikowana podszewka z wypełnieniem z poliestru. Model na zdjęciu ma 186,5 cm wzrostu i prezentuje rozmiar 50.</p>";"";"";"";"";"";"Dostępny";"Niedostępny";1;"";"";1;"http://localhost/img/products/013-001.jpg,http://localhost/img/products/013-002.jpg,http://localhost/img/products/013-003.jpg,http://localhost/img/products/013-004.jpg,http://localhost/img/products/013-005.jpg,http://localhost/img/products/013-006.jpg"
14;1;"Parka z technicznej tkaniny";"Mezczyzna/Kurtki & Płaszcze (meskie)/Kurtki i Kurtki Puchowe (meskie)";"799,90";1;"";0;"";"";"";"";"0000XA1828";"";"";"";"";"";"";"";"";"";"";"";"";"";53;1;5;"";"both";"";"";"";"<p>100% Poliester, podszewka: 100% Poliamid</p>";"<p>Dłuższa kurtka z kapturem w kolorze czarnym. Posiada regulowany kaptur oraz kieszonkę z zamkiem na lewym rękawie. Wewnątrz pikowana podszewka z wypełnieniem z poliestru. Model na zdjęciu ma 186,5 cm wzrostu i prezentuje rozmiar 50.</p>";"";"";"";"";"";"Dostępny";"Niedostępny";1;"";"";1;"http://localhost/img/products/014-001.jpg,http://localhost/img/products/014-002.jpg,http://localhost/img/products/014-003.jpg,http://localhost/img/products/014-004.jpg,http://localhost/img/products/014-005.jpg,http://localhost/img/products/014-006.jpg"
15;1;"Dwurzędowa kurtka";"Mezczyzna/Kurtki & Płaszcze (meskie)/Kurtki i Kurtki Puchowe (meskie)";"1199,90";1;"";0;"";"";"";"";"9V47VI1582";"";"";"";"";"";"";"";"";"";"";"";"";"";56;1;5;"";"both";"";"";"";"<p>50% Wełna, 25% Poliakryl, 20% Poliester, 5% Inne włókna, podszewka: 100% Wiskoza, podszewka rękawów: 100% Wiskoza</p>";"<p>Kurtka męska w kolorze granatowym. Zapinana jest na trzy guziki, z tyłu jedno rozcięcie. Posiada kołnierz ze stójką oraz prostymi klapami, kieszenie boczne skośne z listewką. Dół rękawów z zapinką i guzikiem. Model na zdjęciu ma 186 cm wzrostu i prezentuje rozmiar 50.</p>";"";"";"";"";"";"Dostępny";"Niedostępny";1;"";"";1;"http://localhost/img/products/015-001.jpg,http://localhost/img/products/015-002.jpg,http://localhost/img/products/015-003.jpg,http://localhost/img/products/015-004.jpg,http://localhost/img/products/015-005.jpg,http://localhost/img/products/015-006.jpg,http://localhost/img/products/015-007.jpg,http://localhost/img/products/015-008.jpg"
16;1;"Dwurzędowa kurtka";"Mezczyzna/Kurtki & Płaszcze (meskie)/Kurtki i Kurtki Puchowe (meskie)";"1199,90";1;"";0;"";"";"";"";"9V47VI1659";"";"";"";"";"";"";"";"";"";"";"";"";"";41;1;5;"";"both";"";"";"";"<p>50% Wełna, 25% Poliakryl, 20% Poliester, 5% Inne włókna, podszewka: 100% Wiskoza, podszewka rękawów: 100% Wiskoza</p>";"<p>Kurtka męska w kolorze szary melanż. Zapinana jest na trzy guziki, z tyłu jedno rozcięcie. Posiada kołnierz ze stójką oraz prostymi klapami, kieszenie boczne skośne z listewką. Dół rękawów z zapinką i guzikiem. Model na zdjęciu ma 186 cm wzrostu i prezentuje rozmiar 50.</p>";"";"";"";"";"";"Dostępny";"Niedostępny";1;"";"";1;"http://localhost/img/products/016-001.jpg,http://localhost/img/products/016-002.jpg,http://localhost/img/products/016-003.jpg,http://localhost/img/products/016-004.jpg,http://localhost/img/products/016-005.jpg,http://localhost/img/products/016-006.jpg,http://localhost/img/products/016-007.jpg,http://localhost/img/products/016-008.jpg"
17;1;"Krótka puchowa parka";"Mezczyzna/Kurtki & Płaszcze (meskie)/Kurtki i Kurtki Puchowe (meskie)";"999,90";1;"";0;"";"";"";"";"0000XA1695";"";"";"";"";"";"";"";"";"";"";"";"";"";31;1;5;"";"both";"";"";"";"<p>100% Poliester, podszewka: 100% Poliester, podszewka rękawów: 100% Poliester</p>";"<p>Kurtka męska w kolorze granatowym. Zapinana jest na zamek błyskawiczny kryty plisą zapinaną na napy. Posiada kieszenie z patkami, zapinane na napy. W pasie sznurek do regulacji obwodu. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 50.</p>";"";"";"";"";"";"Dostępny";"Niedostępny";1;"";"";1;"http://localhost/img/products/017-001.jpg,http://localhost/img/products/017-002.jpg,http://localhost/img/products/017-003.jpg,http://localhost/img/products/017-004.jpg,http://localhost/img/products/017-005.jpg,http://localhost/img/products/017-006.jpg,http://localhost/img/products/017-007.jpg,http://localhost/img/products/017-008.jpg"
18;1;"Puchowa kurtka ze stójką";"Mezczyzna/Kurtki & Płaszcze (meskie)/Kurtki i Kurtki Puchowe (meskie)";"799,90";1;"";1;299.91;"";"";"";"0000XA1550";"";"";"";"";"";"";"";"";"";"";"";"";"";17;1;5;"";"both";"";"";"";"<p>100% Poliamid, podszewka: 100% Poliester, podszewka rękawów: 100% Poliester</p>";"<p>Cienka kurtka męska w kolorze bordowym. Zapinana jest na zamek i napy. Posiada kieszenie nakładane zapinane na napę, z boku sznurek do regulacji dołu kurtki. Rękawy wykończone mankietem z gumką. Model na zdjęciu ma 188 cm i prezentuje rozmiar 50.</p>";"";"";"";"";"";"Dostępny";"Niedostępny";1;"";"";1;"http://localhost/img/products/018-001.jpg,http://localhost/img/products/018-002.jpg,http://localhost/img/products/018-003.jpg,http://localhost/img/products/018-004.jpg,http://localhost/img/products/018-005.jpg,http://localhost/img/products/018-006.jpg,http://localhost/img/products/018-007.jpg"
19;1;"Puchowa kurtka ze stójką";"Mezczyzna/Kurtki & Płaszcze (meskie)/Kurtki i Kurtki Puchowe (meskie)";"799,90";1;"";1;299.91;"";"";"";"0000XA1551";"";"";"";"";"";"";"";"";"";"";"";"";"";60;1;5;"";"both";"";"";"";"<p>100% Poliamid, podszewka: 100% Poliester, podszewka rękawów: 100% Poliester</p>";"<p>Cienka kurtka męska w kolorze granatowym. Zapinana jest na zamek i napy. Posiada kieszenie nakładane zapinane na napę, z boku sznurek do regulacji dołu kurtki. Rękawy wykończone mankietem z gumką. Model na zdjęciu ma 188 cm i prezentuje rozmiar 50.</p>";"";"";"";"";"";"Dostępny";"Niedostępny";1;"";"";1;"http://localhost/img/products/019-001.jpg,http://localhost/img/products/019-002.jpg,http://localhost/img/products/019-003.jpg,http://localhost/img/products/019-004.jpg,http://localhost/img/products/019-005.jpg,http://localhost/img/products/019-006.jpg,http://localhost/img/products/019-007.jpg,http://localhost/img/products/019-008.jpg"
20;1;"Puchowa kurtka ze stójką";"Mezczyzna/Kurtki & Płaszcze (meskie)/Kurtki i Kurtki Puchowe (meskie)";"799,90";1;"";1;299.91;"";"";"";"0000XA1708";"";"";"";"";"";"";"";"";"";"";"";"";"";42;1;5;"";"both";"";"";"";"<p>100% Poliamid, podszewka: 100% Poliester, podszewka rękawów: 100% Poliester</p>";"<p>Cienka kurtka męska w kolorze czarnym. Zapinana jest na zamek i napy. Posiada kieszenie nakładane zapinane na napę, z boku sznurek do regulacji dołu kurtki. Rękawy wykończone mankietem z gumką. Model na zdjęciu ma 188 cm i prezentuje rozmiar 50.</p>";"";"";"";"";"";"Dostępny";"Niedostępny";1;"";"";1;"http://localhost/img/products/020-001.jpg,http://localhost/img/products/020-002.jpg,http://localhost/img/products/020-003.jpg,http://localhost/img/products/020-004.jpg,http://localhost/img/products/020-005.jpg,http://localhost/img/products/020-006.jpg,http://localhost/img/products/020-007.jpg,http://localhost/img/products/020-008.jpg"
21;1;"Puchowa bomberka pikowana";"Mezczyzna/Kurtki & Płaszcze (meskie)/Kurtki i Kurtki Puchowe (meskie)";"599,90";1;"";0;"";"";"";"";"0000XA2151";"";"";"";"";"";"";"";"";"";"";"";"";"";21;1;5;"";"both";"";"";"";"<p>86% Poliamid, 14% Elastan, podszewka: 100% Poliester, podszewka rękawów: 100% Poliester</p>";"<p>Kurtka puchowa w kolorze szarym. Posiada naturalne ocieplenie Real Down, które składa się z ultralekkiego puchu i pierza. Naturalne wypełnienie kurtki sprawia, że jest ona miękka, sprężysta i oddychająca. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 50.</p>";"";"";"";"";"";"Dostępny";"Niedostępny";1;"";"";1;"http://localhost/img/products/021-001.jpg,http://localhost/img/products/021-002.jpg,http://localhost/img/products/021-003.jpg,http://localhost/img/products/021-004.jpg,http://localhost/img/products/021-005.jpg,http://localhost/img/products/021-006.jpg,http://localhost/img/products/021-007.jpg,http://localhost/img/products/021-008.jpg,http://localhost/img/products/021-009.jpg,http://localhost/img/products/021-010.jpg"
22;1;"Puchowa bomberka pikowana";"Mezczyzna/Kurtki & Płaszcze (meskie)/Kurtki i Kurtki Puchowe (meskie)";"599,90";1;"";0;"";"";"";"";"0000XA2152";"";"";"";"";"";"";"";"";"";"";"";"";"";53;1;5;"";"both";"";"";"";"<p>86% Poliamid, 14% Elastan, podszewka: 100% Poliester, podszewka rękawów: 100% Poliester</p>";"<p>Kurtka puchowa w kolorze granatowym. Posiada naturalne ocieplenie Real Down, które składa się z ultralekkiego puchu i pierza. Naturalne wypełnienie kurtki sprawia, że jest ona miękka, sprężysta i oddychająca. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 50.</p>";"";"";"";"";"";"Dostępny";"Niedostępny";1;"";"";1;"http://localhost/img/products/022-001.jpg,http://localhost/img/products/022-002.jpg,http://localhost/img/products/022-003.jpg,http://localhost/img/products/022-004.jpg,http://localhost/img/products/022-005.jpg,http://localhost/img/products/022-006.jpg,http://localhost/img/products/022-007.jpg,http://localhost/img/products/022-008.jpg,http://localhost/img/products/022-009.jpg,http://localhost/img/products/022-010.jpg"
23;1;"Parka z kapturem";"Mezczyzna/Kurtki & Płaszcze (meskie)/Kurtki i Kurtki Puchowe (meskie)";"699,90";1;"";0;"";"";"";"";"0000XA0904";"";"";"";"";"";"";"";"";"";"";"";"";"";22;1;5;"";"both";"";"";"";"<p>100% Poliester, podszewka: 100% Poliester</p>";"<p>Parka męska w kolorze granatowym, z kapturem. Zapinana jest na zamek oraz napy. Ma dwie skośne kieszenie boczne z listewką oraz kieszonkę na piersi, zapinane na zamek. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 50.</p>";"";"";"";"";"";"Dostępny";"Niedostępny";1;"";"";1;"http://localhost/img/products/023-001.jpg,http://localhost/img/products/023-002.jpg,http://localhost/img/products/023-003.jpg,http://localhost/img/products/023-004.jpg,http://localhost/img/products/023-005.jpg,http://localhost/img/products/023-006.jpg,http://localhost/img/products/023-007.jpg,http://localhost/img/products/023-008.jpg"
24;1;"Krótka puchowa kurtka";"Mezczyzna/Kurtki & Płaszcze (meskie)/Kurtki i Kurtki Puchowe (meskie)";"999,90";1;"";0;"";"";"";"";"0000XA1665";"";"";"";"";"";"";"";"";"";"";"";"";"";60;1;5;"";"both";"";"";"";"<p>100% Poliester, podszewka: 100% Poliamid, podszewka rękawów: 100% Poliamid</p>";"<p>Kurtka męska w kolorze granatowym. Krótka, pikowana kurtka puchowa wykonana z twillowej tkaniny poliestrowej. Kieszenie boczne skośne z klejoną patka. Produkt zapinany na przykryty klejoną plisą zamek. Stójka wewnątrz z dzianinowym ściągaczem. Na lewej stronie pionowa kieszeń zapinana na zamek. Wypełnienie puchowe. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 50.</p>";"";"";"";"";"";"Dostępny";"Niedostępny";1;"";"";1;"http://localhost/img/products/024-001.jpg,http://localhost/img/products/024-002.jpg,http://localhost/img/products/024-003.jpg,http://localhost/img/products/024-004.jpg,http://localhost/img/products/024-005.jpg,http://localhost/img/products/024-006.jpg,http://localhost/img/products/024-007.jpg,http://localhost/img/products/024-008.jpg,http://localhost/img/products/024-009.jpg"
